PK,지역,날짜,"일일
확진자","누적
확진자","일일
사망자","누적
사망자","일일
완치자","누적
완치자",사망률,완치율,인구수,발생률,데이터,,
5108,전북,2020-05-22,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2510_pandemic_data,,
5109,전북,2020-05-23,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2511_pandemic_data,,
5110,전북,2020-05-24,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2512_pandemic_data,,
5111,전북,2020-05-25,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2513_pandemic_data,,
5112,전북,2020-05-26,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2514_pandemic_data,,
5113,전북,2020-05-27,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2515_pandemic_data,,
5114,전북,2020-05-28,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2516_pandemic_data,,
5115,전북,2020-05-29,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2517_pandemic_data,,
5116,전북,2020-05-30,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2518_pandemic_data,,
5117,전북,2020-05-31,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2519_pandemic_data,,
5118,전북,2020-06-01,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2520_pandemic_data,,
5119,전북,2020-06-02,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2521_pandemic_data,,
5120,전북,2020-06-03,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2522_pandemic_data,,
5121,전북,2020-06-04,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2523_pandemic_data,,
5122,전북,2020-06-05,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2524_pandemic_data,,
5123,전북,2020-06-06,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2525_pandemic_data,,
5124,전북,2020-06-07,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2526_pandemic_data,,
5125,전북,2020-06-08,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2527_pandemic_data,,
5126,전북,2020-06-09,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2528_pandemic_data,,
5127,전북,2020-06-10,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2529_pandemic_data,,
5128,전북,2020-06-11,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2530_pandemic_data,,
5129,전북,2020-06-12,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2531_pandemic_data,,
5130,전북,2020-06-13,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2532_pandemic_data,,
5131,전북,2020-06-14,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2533_pandemic_data,,
5132,전북,2020-06-15,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2534_pandemic_data,,
5133,전북,2020-06-16,0,21,0,0,0,0,0,0,1808802,1.2,COVID-2535_pandemic_data,,
5134,전북,2020-06-17,1,22,0,0,0,0,0,0,1808802,1.2,COVID-2536_pandemic_data,,
5135,전북,2020-06-18,0,22,0,0,0,0,0,0,1808802,1.2,COVID-2537_pandemic_data,,
5136,전북,2020-06-19,1,23,0,0,0,0,0,0,1808802,1.3,COVID-2538_pandemic_data,,
5137,전북,2020-06-20,0,23,0,0,0,0,0,0,1808802,1.3,COVID-2539_pandemic_data,,
5138,전북,2020-06-21,1,24,0,0,0,0,0,0,1808802,1.3,COVID-2540_pandemic_data,,
5139,전북,2020-06-22,0,24,0,0,0,0,0,0,1808802,1.3,COVID-2541_pandemic_data,,
5140,전북,2020-06-23,1,25,0,0,0,0,0,0,1808802,1.4,COVID-2542_pandemic_data,,
5141,전북,2020-06-24,0,25,0,0,0,0,0,0,1808802,1.4,COVID-2543_pandemic_data,,
5142,전북,2020-06-25,0,25,0,0,0,0,0,0,1808802,1.4,COVID-2544_pandemic_data,,
5143,전북,2020-06-26,1,26,0,0,0,0,0,0,1808802,1.4,COVID-2545_pandemic_data,,
5144,전북,2020-06-27,0,26,0,0,0,0,0,0,1808802,1.4,COVID-2546_pandemic_data,,
5145,전북,2020-06-28,1,27,0,0,0,0,0,0,1808802,1.5,COVID-2547_pandemic_data,,
5146,전북,2020-06-29,0,27,0,0,0,0,0,0,1808802,1.5,COVID-2548_pandemic_data,,
5147,전북,2020-06-30,0,27,0,0,0,0,0,0,1808802,1.5,COVID-2549_pandemic_data,,
5148,전북,2020-07-01,0,27,0,0,0,0,0,0,1808802,1.5,COVID-2550_pandemic_data,,
5149,전북,2020-07-02,1,28,0,0,0,0,0,0,1808802,1.5,COVID-2551_pandemic_data,,
5150,전북,2020-07-03,0,28,0,0,0,0,0,0,1808802,1.5,COVID-2552_pandemic_data,,
5151,전북,2020-07-04,1,29,0,0,0,0,0,0,1808802,1.6,COVID-2553_pandemic_data,,
5152,전북,2020-07-05,0,29,0,0,0,0,0,0,1808802,1.6,COVID-2554_pandemic_data,,
5153,전북,2020-07-06,1,30,0,0,0,0,0,0,1808802,1.7,COVID-2555_pandemic_data,,
5154,전북,2020-07-07,2,32,0,0,0,0,0,0,1808802,1.8,COVID-2556_pandemic_data,,
5155,전북,2020-07-08,1,33,0,0,0,0,0,0,1808802,1.8,COVID-2557_pandemic_data,,
5156,전북,2020-07-09,0,33,0,0,0,0,0,0,1808802,1.8,COVID-2558_pandemic_data,,
5157,전북,2020-07-10,2,35,0,0,0,0,0,0,1808802,1.9,COVID-2559_pandemic_data,,
5158,전북,2020-07-11,1,36,0,0,0,0,0,0,1808802,2,COVID-2560_pandemic_data,,
5159,전북,2020-07-12,0,36,0,0,0,0,0,0,1808802,2,COVID-2561_pandemic_data,,
5160,전북,2020-07-13,2,38,0,0,0,0,0,0,1808802,2.1,COVID-2562_pandemic_data,,
5161,전북,2020-07-14,0,38,0,0,0,0,0,0,1808802,2.1,COVID-2563_pandemic_data,,
5162,전북,2020-07-15,0,38,0,0,0,0,0,0,1808802,2.1,COVID-2564_pandemic_data,,
5163,전북,2020-07-16,0,38,0,0,0,0,0,0,1808802,2.1,COVID-2565_pandemic_data,,
5164,전북,2020-07-17,0,38,0,0,0,0,0,0,1808802,2.1,COVID-2566_pandemic_data,,
5165,광주,2020-01-20,0,0,0,0,0,0,0,0,1455048,0,COVID-2567_pandemic_data,,
5166,광주,2020-01-24,0,0,0,0,0,0,0,0,1455048,0,COVID-2568_pandemic_data,,
5167,광주,2020-01-26,0,0,0,0,0,0,0,0,1455048,0,COVID-2569_pandemic_data,,
5168,광주,2020-01-27,0,0,0,0,0,0,0,0,1455048,0,COVID-2570_pandemic_data,,
5169,광주,2020-01-30,0,0,0,0,0,0,0,0,1455048,0,COVID-2571_pandemic_data,,
5170,광주,2020-01-30,0,0,0,0,0,0,0,0,1455048,0,COVID-2572_pandemic_data,,
5171,광주,2020-01-31,0,0,0,0,0,0,0,0,1455048,0,COVID-2573_pandemic_data,,
5172,광주,2020-02-01,0,0,0,0,0,0,0,0,1455048,0,COVID-2574_pandemic_data,,
5173,광주,2020-02-02,0,0,0,0,0,0,0,0,1455048,0,COVID-2575_pandemic_data,,
5174,광주,2020-02-04,1,1,0,0,0,0,0,0,1455048,0.1,COVID-2576_pandemic_data,,
5175,광주,2020-02-05,1,2,0,0,0,0,0,0,1455048,0.1,COVID-2577_pandemic_data,,
5176,광주,2020-02-06,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2578_pandemic_data,,
5177,광주,2020-02-07,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2579_pandemic_data,,
5178,광주,2020-02-09,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2580_pandemic_data,,
5179,광주,2020-02-09,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2581_pandemic_data,,
5180,광주,2020-02-11,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2582_pandemic_data,,
5181,광주,2020-02-16,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2583_pandemic_data,,
5182,광주,2020-02-17,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2584_pandemic_data,,
5183,광주,2020-02-18,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2585_pandemic_data,,
5184,광주,2020-02-19,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2586_pandemic_data,,
5185,광주,2020-02-19,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2587_pandemic_data,,
5186,광주,2020-02-20,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2588_pandemic_data,,
5187,광주,2020-02-20,0,2,0,0,0,0,0,0,1455048,0.1,COVID-2589_pandemic_data,,
5188,광주,2020-02-21,1,3,0,0,0,0,0,0,1455048,0.2,COVID-2590_pandemic_data,,
5189,광주,2020-02-21,1,4,0,0,0,0,0,0,1455048,0.3,COVID-2591_pandemic_data,,
5190,광주,2020-02-22,1,5,0,0,0,0,0,0,1455048,0.3,COVID-2592_pandemic_data,,
5191,광주,2020-02-22,2,7,0,0,0,0,0,0,1455048,0.5,COVID-2593_pandemic_data,,
5192,광주,2020-02-23,1,8,0,0,0,0,0,0,1455048,0.5,COVID-2594_pandemic_data,,
5193,광주,2020-02-23,1,9,0,0,0,0,0,0,1455048,0.6,COVID-2595_pandemic_data,,
5194,광주,2020-02-24,1,10,0,0,0,0,0,0,1455048,0.7,COVID-2596_pandemic_data,,
5195,광주,2020-02-24,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2597_pandemic_data,,
5196,광주,2020-02-25,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2598_pandemic_data,,
5197,광주,2020-02-25,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2599_pandemic_data,,
5198,광주,2020-02-26,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2600_pandemic_data,,
5199,광주,2020-02-26,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2601_pandemic_data,,
5200,광주,2020-02-27,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2602_pandemic_data,,
5201,광주,2020-02-27,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2603_pandemic_data,,
5202,광주,2020-02-28,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2604_pandemic_data,,
5203,광주,2020-02-28,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2605_pandemic_data,,
5204,광주,2020-02-29,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2606_pandemic_data,,
5205,광주,2020-02-29,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2607_pandemic_data,,
5206,광주,2020-03-01,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2608_pandemic_data,,
5207,광주,2020-03-01,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2609_pandemic_data,,
5208,광주,2020-03-01,0,10,0,0,0,0,0,0,1455048,0.7,COVID-2610_pandemic_data,,
5209,광주,2020-03-02,2,12,0,0,0,0,0,0,1455048,0.8,COVID-2611_pandemic_data,,
5210,광주,2020-03-03,2,14,0,0,0,0,0,0,1455048,1,COVID-2612_pandemic_data,,
5211,광주,2020-03-04,1,15,0,0,0,0,0,0,1455048,1,COVID-2613_pandemic_data,,
5212,광주,2020-03-05,0,15,0,0,0,0,0,0,1455048,1,COVID-2614_pandemic_data,,
5213,광주,2020-03-06,0,15,0,0,0,0,0,0,1455048,1,COVID-2615_pandemic_data,,
5214,광주,2020-03-07,0,15,0,0,0,0,0,0,1455048,1,COVID-2616_pandemic_data,,
5215,광주,2020-03-08,2,17,0,0,0,0,0,0,1455048,1.2,COVID-2617_pandemic_data,,
5216,광주,2020-03-09,0,17,0,0,0,0,0,0,1455048,1.2,COVID-2618_pandemic_data,,
5217,광주,2020-03-10,0,17,0,0,0,0,0,0,1455048,1.2,COVID-2619_pandemic_data,,
5218,광주,2020-03-11,0,17,0,0,0,0,0,0,1455048,1.2,COVID-2620_pandemic_data,,
5219,광주,2020-03-12,0,17,0,0,0,0,0,0,1455048,1.2,COVID-2621_pandemic_data,,
5220,광주,2020-03-13,0,17,0,0,0,0,0,0,1455048,1.2,COVID-2622_pandemic_data,,
5221,광주,2020-03-14,1,18,0,0,0,0,0,0,1455048,1.2,COVID-2623_pandemic_data,,
5222,광주,2020-03-15,0,18,0,0,0,0,0,0,1455048,1.2,COVID-2624_pandemic_data,,
5223,광주,2020-03-16,0,18,0,0,0,0,0,0,1455048,1.2,COVID-2625_pandemic_data,,
5224,광주,2020-03-17,1,19,0,0,0,0,0,0,1455048,1.3,COVID-2626_pandemic_data,,
5225,광주,2020-03-18,0,19,0,0,0,0,0,0,1455048,1.3,COVID-2627_pandemic_data,,
5226,광주,2020-03-19,1,20,0,0,0,0,0,0,1455048,1.4,COVID-2628_pandemic_data,,
5227,광주,2020-03-20,0,20,0,0,0,0,0,0,1455048,1.4,COVID-2629_pandemic_data,,
5228,광주,2020-03-21,1,21,0,0,0,0,0,0,1455048,1.4,COVID-2630_pandemic_data,,
5229,광주,2020-03-22,0,21,0,0,0,0,0,0,1455048,1.4,COVID-2631_pandemic_data,,
5230,광주,2020-03-23,0,21,0,0,0,0,0,0,1455048,1.4,COVID-2632_pandemic_data,,
5231,광주,2020-03-24,0,21,0,0,0,0,0,0,1455048,1.4,COVID-2633_pandemic_data,,
5232,광주,2020-03-25,0,21,0,0,0,0,0,0,1455048,1.4,COVID-2634_pandemic_data,,
5233,광주,2020-03-26,1,22,0,0,0,0,0,0,1455048,1.5,COVID-2635_pandemic_data,,
5234,광주,2020-03-27,0,22,0,0,0,0,0,0,1455048,1.5,COVID-2636_pandemic_data,,
5235,광주,2020-03-28,0,22,0,0,0,0,0,0,1455048,1.5,COVID-2637_pandemic_data,,
5236,광주,2020-03-29,0,22,0,0,0,0,0,0,1455048,1.5,COVID-2638_pandemic_data,,
5237,광주,2020-03-30,0,22,0,0,0,0,0,0,1455048,1.5,COVID-2639_pandemic_data,,
5238,광주,2020-03-31,4,26,0,0,0,0,0,0,1455048,1.8,COVID-2640_pandemic_data,,
5239,광주,2020-04-01,1,27,0,0,0,0,0,0,1455048,1.9,COVID-2641_pandemic_data,,
5240,광주,2020-04-02,1,28,0,0,0,0,0,0,1455048,1.9,COVID-2642_pandemic_data,,
5241,광주,2020-04-03,0,28,0,0,0,0,0,0,1455048,1.9,COVID-2643_pandemic_data,,
5242,광주,2020-04-04,1,29,0,0,0,0,0,0,1455048,2,COVID-2644_pandemic_data,,
5243,광주,2020-04-05,0,29,0,0,0,0,0,0,1455048,2,COVID-2645_pandemic_data,,
5244,광주,2020-04-06,0,29,0,0,0,0,0,0,1455048,2,COVID-2646_pandemic_data,,
5245,광주,2020-04-07,0,29,0,0,0,0,0,0,1455048,2,COVID-2647_pandemic_data,,
5246,광주,2020-04-08,0,29,0,0,0,0,0,0,1455048,2,COVID-2648_pandemic_data,,
5247,광주,2020-04-09,0,29,0,0,0,0,0,0,1455048,2,COVID-2649_pandemic_data,,
5248,광주,2020-04-10,0,29,0,0,0,0,0,0,1455048,2,COVID-2650_pandemic_data,,
5249,광주,2020-04-11,0,29,0,0,0,0,0,0,1455048,2,COVID-2651_pandemic_data,,
5250,광주,2020-04-12,0,29,0,0,0,0,0,0,1455048,2,COVID-2652_pandemic_data,,
5251,광주,2020-04-13,0,29,0,0,0,0,0,0,1455048,2,COVID-2653_pandemic_data,,
5252,광주,2020-04-14,1,30,0,0,0,0,0,0,1455048,2.1,COVID-2654_pandemic_data,,
5253,광주,2020-04-15,0,30,0,0,0,0,0,0,1455048,2.1,COVID-2655_pandemic_data,,
5254,광주,2020-04-16,2,32,0,0,0,0,0,0,1455048,2.2,COVID-2656_pandemic_data,,
5255,광주,2020-04-17,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2657_pandemic_data,,
5256,광주,2020-04-18,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2658_pandemic_data,,
5257,광주,2020-04-19,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2659_pandemic_data,,
5258,광주,2020-04-20,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2660_pandemic_data,,
5259,광주,2020-04-21,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2661_pandemic_data,,
5260,광주,2020-04-22,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2662_pandemic_data,,
5261,광주,2020-04-23,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2663_pandemic_data,,
5262,광주,2020-04-24,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2664_pandemic_data,,
5263,광주,2020-04-25,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2665_pandemic_data,,
5264,광주,2020-04-26,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2666_pandemic_data,,
5265,광주,2020-04-27,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2667_pandemic_data,,
5266,광주,2020-04-28,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2668_pandemic_data,,
5267,광주,2020-04-29,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2669_pandemic_data,,
5268,광주,2020-04-30,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2670_pandemic_data,,
5269,광주,2020-05-01,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2671_pandemic_data,,
5270,광주,2020-05-02,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2672_pandemic_data,,
5271,광주,2020-05-03,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2673_pandemic_data,,
5272,광주,2020-05-04,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2674_pandemic_data,,
5273,광주,2020-05-05,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2675_pandemic_data,,
5274,광주,2020-05-06,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2676_pandemic_data,,
5275,광주,2020-05-07,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2677_pandemic_data,,
5276,광주,2020-05-08,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2678_pandemic_data,,
5277,광주,2020-05-09,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2679_pandemic_data,,
5278,광주,2020-05-10,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2680_pandemic_data,,
5279,광주,2020-05-11,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2681_pandemic_data,,
5280,광주,2020-05-12,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2682_pandemic_data,,
5281,광주,2020-05-13,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2683_pandemic_data,,
5282,광주,2020-05-14,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2684_pandemic_data,,
5283,광주,2020-05-15,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2685_pandemic_data,,
5284,광주,2020-05-16,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2686_pandemic_data,,
5285,광주,2020-05-17,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2687_pandemic_data,,
5286,광주,2020-05-18,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2688_pandemic_data,,
5287,광주,2020-05-19,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2689_pandemic_data,,
5288,광주,2020-05-20,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2690_pandemic_data,,
5289,광주,2020-05-21,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2691_pandemic_data,,
5290,광주,2020-05-22,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2692_pandemic_data,,
5291,광주,2020-05-23,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2693_pandemic_data,,
5292,광주,2020-05-24,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2694_pandemic_data,,
5293,광주,2020-05-25,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2695_pandemic_data,,
5294,광주,2020-05-26,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2696_pandemic_data,,
5295,광주,2020-05-27,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2697_pandemic_data,,
5296,광주,2020-05-28,0,32,0,0,0,0,0,0,1455048,2.2,COVID-2698_pandemic_data,,
5297,광주,2020-05-29,2,34,0,0,0,0,0,0,1455048,2.3,COVID-2699_pandemic_data,,
5298,광주,2020-05-30,2,36,0,0,0,0,0,0,1455048,2.5,COVID-2700_pandemic_data,,
5299,광주,2020-05-31,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2701_pandemic_data,,
5300,광주,2020-06-01,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2702_pandemic_data,,
5301,광주,2020-06-02,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2703_pandemic_data,,
5302,광주,2020-06-03,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2704_pandemic_data,,
5303,광주,2020-06-04,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2705_pandemic_data,,
5304,광주,2020-06-05,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2706_pandemic_data,,
5305,광주,2020-06-06,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2707_pandemic_data,,
5306,광주,2020-06-07,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2708_pandemic_data,,
5307,광주,2020-06-08,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2709_pandemic_data,,
5308,광주,2020-06-09,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2710_pandemic_data,,
5309,광주,2020-06-10,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2711_pandemic_data,,
5310,광주,2020-06-11,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2712_pandemic_data,,
5311,광주,2020-06-12,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2713_pandemic_data,,
5312,광주,2020-06-13,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2714_pandemic_data,,
5313,광주,2020-06-14,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2715_pandemic_data,,
5314,광주,2020-06-15,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2716_pandemic_data,,
5315,광주,2020-06-16,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2717_pandemic_data,,
5316,광주,2020-06-17,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2718_pandemic_data,,
5317,광주,2020-06-18,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2719_pandemic_data,,
5318,광주,2020-06-19,0,36,0,0,0,0,0,0,1455048,2.5,COVID-2720_pandemic_data,,
5319,광주,2020-06-20,1,37,0,0,0,0,0,0,1455048,2.5,COVID-2721_pandemic_data,,
5320,광주,2020-06-21,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2722_pandemic_data,,
5321,광주,2020-06-22,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2723_pandemic_data,,
5322,광주,2020-06-23,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2724_pandemic_data,,
5323,광주,2020-06-24,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2725_pandemic_data,,
5324,광주,2020-06-25,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2726_pandemic_data,,
5325,광주,2020-06-26,0,37,0,0,0,0,0,0,1455048,2.5,COVID-2727_pandemic_data,,
5326,광주,2020-06-27,4,41,0,0,0,0,0,0,1455048,2.8,COVID-2728_pandemic_data,,
5327,광주,2020-06-28,4,45,0,0,0,0,0,0,1455048,3.1,COVID-2729_pandemic_data,,
5328,광주,2020-06-29,1,46,0,0,0,0,0,0,1455048,3.2,COVID-2730_pandemic_data,,
5329,광주,2020-06-30,12,58,0,0,0,0,0,0,1455048,4,COVID-2731_pandemic_data,,
5330,광주,2020-07-01,22,80,0,0,0,0,0,0,1455048,5.5,COVID-2732_pandemic_data,,
5331,광주,2020-07-02,6,86,0,0,0,0,0,0,1455048,5.9,COVID-2733_pandemic_data,,
5332,광주,2020-07-03,8,94,0,0,0,0,0,0,1455048,6.5,COVID-2734_pandemic_data,,
5333,광주,2020-07-04,16,110,0,0,0,0,0,0,1455048,7.6,COVID-2735_pandemic_data,,
5334,광주,2020-07-05,7,117,0,0,0,0,0,0,1455048,8,COVID-2736_pandemic_data,,
5335,광주,2020-07-06,6,123,0,0,0,0,0,0,1455048,8.5,COVID-2737_pandemic_data,,
5336,광주,2020-07-07,8,131,0,0,0,0,0,0,1455048,9,COVID-2738_pandemic_data,,
5337,광주,2020-07-08,15,146,0,0,0,0,0,0,1455048,10,COVID-2739_pandemic_data,,
5338,광주,2020-07-09,3,149,0,0,0,0,0,0,1455048,10.2,COVID-2740_pandemic_data,,
5339,광주,2020-07-10,9,158,0,0,0,0,0,0,1455048,10.9,COVID-2741_pandemic_data,,
5340,광주,2020-07-11,5,163,0,0,0,0,0,0,1455048,11.2,COVID-2742_pandemic_data,,
5341,광주,2020-07-12,7,170,0,0,0,0,0,0,1455048,11.7,COVID-2743_pandemic_data,,
5342,광주,2020-07-13,1,171,0,0,0,0,0,0,1455048,11.8,COVID-2744_pandemic_data,,
5343,광주,2020-07-14,1,172,0,0,0,0,0,0,1455048,11.8,COVID-2745_pandemic_data,,
5344,광주,2020-07-15,1,173,0,0,0,0,0,0,1455048,11.9,COVID-2746_pandemic_data,,
5345,광주,2020-07-16,5,178,1,1,0,0,0.6,0,1455048,12.2,COVID-2747_pandemic_data,,
5346,광주,2020-07-17,0,178,0,1,0,0,0.6,0,1455048,12.2,COVID-2748_pandemic_data,,
5347,전남,2020-01-20,0,0,0,0,0,0,0,0,1854618,0,COVID-2749_pandemic_data,,
5348,전남,2020-01-24,0,0,0,0,0,0,0,0,1854618,0,COVID-2750_pandemic_data,,
5349,전남,2020-01-26,0,0,0,0,0,0,0,0,1854618,0,COVID-2751_pandemic_data,,
5350,전남,2020-01-27,0,0,0,0,0,0,0,0,1854618,0,COVID-2752_pandemic_data,,
5351,전남,2020-01-30,0,0,0,0,0,0,0,0,1854618,0,COVID-2753_pandemic_data,,
5352,전남,2020-01-30,0,0,0,0,0,0,0,0,1854618,0,COVID-2754_pandemic_data,,
5353,전남,2020-01-31,0,0,0,0,0,0,0,0,1854618,0,COVID-2755_pandemic_data,,
5354,전남,2020-02-01,0,0,0,0,0,0,0,0,1854618,0,COVID-2756_pandemic_data,,
5355,전남,2020-02-02,0,0,0,0,0,0,0,0,1854618,0,COVID-2757_pandemic_data,,
5356,전남,2020-02-04,0,0,0,0,0,0,0,0,1854618,0,COVID-2758_pandemic_data,,
5357,전남,2020-02-05,0,0,0,0,0,0,0,0,1854618,0,COVID-2759_pandemic_data,,
5358,전남,2020-02-06,1,1,0,0,0,0,0,0,1854618,0.1,COVID-2760_pandemic_data,,
5359,전남,2020-02-07,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2761_pandemic_data,,
5360,전남,2020-02-09,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2762_pandemic_data,,
5361,전남,2020-02-09,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2763_pandemic_data,,
5362,전남,2020-02-11,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2764_pandemic_data,,
5363,전남,2020-02-16,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2765_pandemic_data,,
5364,전남,2020-02-17,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2766_pandemic_data,,
5365,전남,2020-02-18,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2767_pandemic_data,,
5366,전남,2020-02-19,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2768_pandemic_data,,
5367,전남,2020-02-19,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2769_pandemic_data,,
5368,전남,2020-02-20,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2770_pandemic_data,,
5369,전남,2020-02-20,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2771_pandemic_data,,
5370,전남,2020-02-21,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2772_pandemic_data,,
5371,전남,2020-02-21,0,1,0,0,0,0,0,0,1854618,0.1,COVID-2773_pandemic_data,,
