PK,국가코드,날짜,확진자,,사망자,,완치자,,사망률,완치율,인구수,발생률,사이트
,,,일일,누적,일일,누적,일일,누적,,,,,
22561,PER,2020-07-19,3963,349500,199,12998,,,0.037190272,,32971846,10599.952,ourworldindata.org
22562,PER,2020-07-20,4090,353590,189,13187,,,0.037294607,,32971846,10723.998,ourworldindata.org
22563,PHL,2019-12-31,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22564,PHL,2020-01-01,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22565,PHL,2020-01-02,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22566,PHL,2020-01-03,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22567,PHL,2020-01-04,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22568,PHL,2020-01-05,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22569,PHL,2020-01-06,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22570,PHL,2020-01-07,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22571,PHL,2020-01-08,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22572,PHL,2020-01-09,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22573,PHL,2020-01-10,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22574,PHL,2020-01-11,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22575,PHL,2020-01-12,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22576,PHL,2020-01-13,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22577,PHL,2020-01-14,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22578,PHL,2020-01-15,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22579,PHL,2020-01-16,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22580,PHL,2020-01-17,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22581,PHL,2020-01-18,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22582,PHL,2020-01-19,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22583,PHL,2020-01-20,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22584,PHL,2020-01-21,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22585,PHL,2020-01-22,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22586,PHL,2020-01-23,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22587,PHL,2020-01-24,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22588,PHL,2020-01-25,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22589,PHL,2020-01-26,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22590,PHL,2020-01-27,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22591,PHL,2020-01-28,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22592,PHL,2020-01-29,0,0,0,0,,,0,,109581085,0,ourworldindata.org
22593,PHL,2020-01-30,1,1,0,0,,,0,,109581085,0.009,ourworldindata.org
22594,PHL,2020-01-31,0,1,0,0,,,0,,109581085,0.009,ourworldindata.org
22595,PHL,2020-02-01,0,1,0,0,,,0,,109581085,0.009,ourworldindata.org
22596,PHL,2020-02-02,1,2,1,1,,,0.5,,109581085,0.018,ourworldindata.org
22597,PHL,2020-02-03,0,2,0,1,,,0.5,,109581085,0.018,ourworldindata.org
22598,PHL,2020-02-04,0,2,0,1,,,0.5,,109581085,0.018,ourworldindata.org
22599,PHL,2020-02-05,0,2,0,1,,,0.5,,109581085,0.018,ourworldindata.org
22600,PHL,2020-02-06,1,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22601,PHL,2020-02-07,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22602,PHL,2020-02-08,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22603,PHL,2020-02-09,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22604,PHL,2020-02-10,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22605,PHL,2020-02-11,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22606,PHL,2020-02-12,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22607,PHL,2020-02-13,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22608,PHL,2020-02-14,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22609,PHL,2020-02-15,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22610,PHL,2020-02-16,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22611,PHL,2020-02-17,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22612,PHL,2020-02-18,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22613,PHL,2020-02-19,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22614,PHL,2020-02-20,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22615,PHL,2020-02-21,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22616,PHL,2020-02-22,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22617,PHL,2020-02-23,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22618,PHL,2020-02-24,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22619,PHL,2020-02-25,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22620,PHL,2020-02-26,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22621,PHL,2020-02-27,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22622,PHL,2020-02-28,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22623,PHL,2020-02-29,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22624,PHL,2020-03-01,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22625,PHL,2020-03-02,0,3,0,1,,,0.333333333,,109581085,0.027,ourworldindata.org
22626,PHL,2020-03-07,2,5,0,1,,,0.2,,109581085,0.046,ourworldindata.org
22627,PHL,2020-03-08,1,6,0,1,,,0.166666667,,109581085,0.055,ourworldindata.org
22628,PHL,2020-03-09,4,10,0,1,,,0.1,,109581085,0.091,ourworldindata.org
22629,PHL,2020-03-10,23,33,0,1,,,0.03030303,,109581085,0.301,ourworldindata.org
22630,PHL,2020-03-11,0,33,0,1,,,0.03030303,,109581085,0.301,ourworldindata.org
22631,PHL,2020-03-12,16,49,1,2,,,0.040816327,,109581085,0.447,ourworldindata.org
22632,PHL,2020-03-13,3,52,0,2,,,0.038461538,,109581085,0.475,ourworldindata.org
22633,PHL,2020-03-14,12,64,4,6,,,0.09375,,109581085,0.584,ourworldindata.org
22634,PHL,2020-03-15,47,111,0,6,,,0.054054054,,109581085,1.013,ourworldindata.org
22635,PHL,2020-03-16,29,140,6,12,,,0.085714286,,109581085,1.278,ourworldindata.org
22636,PHL,2020-03-17,2,142,0,12,,,0.084507042,,109581085,1.296,ourworldindata.org
22637,PHL,2020-03-18,45,187,2,14,,,0.07486631,,109581085,1.706,ourworldindata.org
22638,PHL,2020-03-19,15,202,3,17,,,0.084158416,,109581085,1.843,ourworldindata.org
22639,PHL,2020-03-20,28,230,1,18,,,0.07826087,,109581085,2.099,ourworldindata.org
22640,PHL,2020-03-21,0,230,0,18,,,0.07826087,,109581085,2.099,ourworldindata.org
22641,PHL,2020-03-22,150,380,7,25,,,0.065789474,,109581085,3.468,ourworldindata.org
22642,PHL,2020-03-23,0,380,0,25,,,0.065789474,,109581085,3.468,ourworldindata.org
22643,PHL,2020-03-24,82,462,8,33,,,0.071428571,,109581085,4.216,ourworldindata.org
22644,PHL,2020-03-25,90,552,2,35,,,0.063405797,,109581085,5.037,ourworldindata.org
22645,PHL,2020-03-26,84,636,3,38,,,0.059748428,,109581085,5.804,ourworldindata.org
22646,PHL,2020-03-27,71,707,7,45,,,0.063649222,,109581085,6.452,ourworldindata.org
22647,PHL,2020-03-28,96,803,9,54,,,0.067247821,,109581085,7.328,ourworldindata.org
22648,PHL,2020-03-29,272,1075,14,68,,,0.063255814,,109581085,9.81,ourworldindata.org
22649,PHL,2020-03-30,343,1418,3,71,,,0.050070522,,109581085,12.94,ourworldindata.org
22650,PHL,2020-03-31,666,2084,17,88,,,0.042226488,,109581085,19.018,ourworldindata.org
22651,PHL,2020-04-01,0,2084,0,88,,,0.042226488,,109581085,19.018,ourworldindata.org
22652,PHL,2020-04-02,227,2311,8,96,,,0.041540459,,109581085,21.089,ourworldindata.org
22653,PHL,2020-04-03,322,2633,11,107,,,0.040638055,,109581085,24.028,ourworldindata.org
22654,PHL,2020-04-04,385,3018,29,136,,,0.045062956,,109581085,27.541,ourworldindata.org
22655,PHL,2020-04-05,76,3094,8,144,,,0.046541694,,109581085,28.235,ourworldindata.org
22656,PHL,2020-04-06,152,3246,8,152,,,0.046826864,,109581085,29.622,ourworldindata.org
22657,PHL,2020-04-07,414,3660,11,163,,,0.044535519,,109581085,33.4,ourworldindata.org
22658,PHL,2020-04-08,104,3764,14,177,,,0.047024442,,109581085,34.349,ourworldindata.org
22659,PHL,2020-04-09,106,3870,5,182,,,0.047028424,,109581085,35.316,ourworldindata.org
22660,PHL,2020-04-10,206,4076,21,203,,,0.049803729,,109581085,37.196,ourworldindata.org
22661,PHL,2020-04-11,0,4076,0,203,,,0.049803729,,109581085,37.196,ourworldindata.org
22662,PHL,2020-04-12,352,4428,44,247,,,0.055781391,,109581085,40.408,ourworldindata.org
22663,PHL,2020-04-13,220,4648,50,297,,,0.063898451,,109581085,42.416,ourworldindata.org
22664,PHL,2020-04-14,284,4932,18,315,,,0.063868613,,109581085,45.008,ourworldindata.org
22665,PHL,2020-04-15,291,5223,20,335,,,0.064139383,,109581085,47.663,ourworldindata.org
22666,PHL,2020-04-16,230,5453,14,349,,,0.064001467,,109581085,49.762,ourworldindata.org
22667,PHL,2020-04-17,207,5660,13,362,,,0.063957597,,109581085,51.651,ourworldindata.org
22668,PHL,2020-04-18,218,5878,25,387,,,0.065838721,,109581085,53.641,ourworldindata.org
22669,PHL,2020-04-19,209,6087,10,397,,,0.065220963,,109581085,55.548,ourworldindata.org
22670,PHL,2020-04-20,172,6259,12,409,,,0.065345902,,109581085,57.118,ourworldindata.org
22671,PHL,2020-04-21,200,6459,19,428,,,0.066264128,,109581085,58.943,ourworldindata.org
22672,PHL,2020-04-22,140,6599,9,437,,,0.066222155,,109581085,60.22,ourworldindata.org
22673,PHL,2020-04-23,111,6710,9,446,,,0.066467958,,109581085,61.233,ourworldindata.org
22674,PHL,2020-04-24,271,6981,16,462,,,0.06617963,,109581085,63.706,ourworldindata.org
22675,PHL,2020-04-25,211,7192,15,477,,,0.066323693,,109581085,65.632,ourworldindata.org
22676,PHL,2020-04-26,102,7294,17,494,,,0.067726899,,109581085,66.563,ourworldindata.org
22677,PHL,2020-04-27,285,7579,7,501,,,0.066103708,,109581085,69.163,ourworldindata.org
22678,PHL,2020-04-28,198,7777,10,511,,,0.065706571,,109581085,70.97,ourworldindata.org
22679,PHL,2020-04-29,181,7958,19,530,,,0.066599648,,109581085,72.622,ourworldindata.org
22680,PHL,2020-04-30,254,8212,28,558,,,0.067949342,,109581085,74.94,ourworldindata.org
22681,PHL,2020-05-01,276,8488,10,568,,,0.066918002,,109581085,77.459,ourworldindata.org
22682,PHL,2020-05-02,284,8772,11,579,,,0.066005472,,109581085,80.05,ourworldindata.org
22683,PHL,2020-05-03,156,8928,24,603,,,0.067540323,,109581085,81.474,ourworldindata.org
22684,PHL,2020-05-04,295,9223,4,607,,,0.065813727,,109581085,84.166,ourworldindata.org
22685,PHL,2020-05-05,262,9485,16,623,,,0.065682657,,109581085,86.557,ourworldindata.org
22686,PHL,2020-05-06,199,9684,14,637,,,0.065778604,,109581085,88.373,ourworldindata.org
22687,PHL,2020-05-07,320,10004,21,658,,,0.065773691,,109581085,91.293,ourworldindata.org
22688,PHL,2020-05-08,339,10343,27,685,,,0.066228367,,109581085,94.387,ourworldindata.org
22689,PHL,2020-05-09,120,10463,11,696,,,0.066520119,,109581085,95.482,ourworldindata.org
22690,PHL,2020-05-10,147,10610,8,704,,,0.066352498,,109581085,96.823,ourworldindata.org
22691,PHL,2020-05-11,184,10794,15,719,,,0.06661108,,109581085,98.502,ourworldindata.org
22692,PHL,2020-05-12,292,11086,7,726,,,0.065488003,,109581085,101.167,ourworldindata.org
22693,PHL,2020-05-13,264,11350,25,751,,,0.066167401,,109581085,103.576,ourworldindata.org
22694,PHL,2020-05-14,268,11618,21,772,,,0.066448614,,109581085,106.022,ourworldindata.org
22695,PHL,2020-05-15,258,11876,18,790,,,0.066520714,,109581085,108.376,ourworldindata.org
22696,PHL,2020-05-16,215,12091,16,806,,,0.066661153,,109581085,110.338,ourworldindata.org
22697,PHL,2020-05-17,214,12305,11,817,,,0.066395774,,109581085,112.291,ourworldindata.org
22698,PHL,2020-05-18,208,12513,7,824,,,0.065851514,,109581085,114.189,ourworldindata.org
22699,PHL,2020-05-19,205,12718,7,831,,,0.065340462,,109581085,116.06,ourworldindata.org
22700,PHL,2020-05-20,224,12942,6,837,,,0.064673157,,109581085,118.104,ourworldindata.org
22701,PHL,2020-05-21,279,13221,5,842,,,0.063686559,,109581085,120.65,ourworldindata.org
22702,PHL,2020-05-22,213,13434,4,846,,,0.062974542,,109581085,122.594,ourworldindata.org
22703,PHL,2020-05-23,163,13597,11,857,,,0.063028609,,109581085,124.082,ourworldindata.org
22704,PHL,2020-05-24,180,13777,6,863,,,0.062640633,,109581085,125.724,ourworldindata.org
22705,PHL,2020-05-25,258,14035,5,868,,,0.061845387,,109581085,128.079,ourworldindata.org
22706,PHL,2020-05-26,284,14319,5,873,,,0.060967945,,109581085,130.67,ourworldindata.org
22707,PHL,2020-05-27,350,14669,13,886,,,0.060399482,,109581085,133.864,ourworldindata.org
22708,PHL,2020-05-28,380,15049,18,904,,,0.060070437,,109581085,137.332,ourworldindata.org
22709,PHL,2020-05-29,539,15588,17,921,,,0.059083911,,109581085,142.251,ourworldindata.org
22710,PHL,2020-05-30,1046,16634,21,942,,,0.056630997,,109581085,151.796,ourworldindata.org
22711,PHL,2020-05-31,590,17224,8,950,,,0.055155597,,109581085,157.18,ourworldindata.org
22712,PHL,2020-06-01,862,18086,7,957,,,0.052913856,,109581085,165.047,ourworldindata.org
22713,PHL,2020-06-02,552,18638,3,960,,,0.051507672,,109581085,170.084,ourworldindata.org
22714,PHL,2020-06-03,359,18997,6,966,,,0.050850134,,109581085,173.36,ourworldindata.org
22715,PHL,2020-06-04,751,19748,8,974,,,0.04932145,,109581085,180.214,ourworldindata.org
22716,PHL,2020-06-05,634,20382,10,984,,,0.048277892,,109581085,185.999,ourworldindata.org
22717,PHL,2020-06-06,244,20626,3,987,,,0.047852225,,109581085,188.226,ourworldindata.org
22718,PHL,2020-06-07,714,21340,7,994,,,0.046579194,,109581085,194.742,ourworldindata.org
22719,PHL,2020-06-08,555,21895,9,1003,,,0.045809546,,109581085,199.806,ourworldindata.org
22720,PHL,2020-06-09,579,22474,8,1011,,,0.044985316,,109581085,205.09,ourworldindata.org
22721,PHL,2020-06-10,518,22992,6,1017,,,0.044232777,,109581085,209.817,ourworldindata.org
22722,PHL,2020-06-11,740,23732,10,1027,,,0.043274903,,109581085,216.57,ourworldindata.org
22723,PHL,2020-06-12,443,24175,9,1036,,,0.042854188,,109581085,220.613,ourworldindata.org
22724,PHL,2020-06-13,612,24787,16,1052,,,0.042441602,,109581085,226.198,ourworldindata.org
22725,PHL,2020-06-14,605,25392,22,1074,,,0.042296786,,109581085,231.719,ourworldindata.org
22726,PHL,2020-06-15,538,25930,14,1088,,,0.041959121,,109581085,236.628,ourworldindata.org
22727,PHL,2020-06-16,490,26420,10,1098,,,0.041559425,,109581085,241.1,ourworldindata.org
22728,PHL,2020-06-17,361,26781,5,1103,,,0.041185915,,109581085,244.394,ourworldindata.org
22729,PHL,2020-06-18,457,27238,5,1108,,,0.040678464,,109581085,248.565,ourworldindata.org
22730,PHL,2020-06-19,561,27799,8,1116,,,0.040145329,,109581085,253.684,ourworldindata.org
22731,PHL,2020-06-20,660,28459,14,1130,,,0.039706244,,109581085,259.707,ourworldindata.org
22732,PHL,2020-06-21,941,29400,20,1150,,,0.039115646,,109581085,268.294,ourworldindata.org
22733,PHL,2020-06-22,652,30052,19,1169,,,0.038899241,,109581085,274.244,ourworldindata.org
22734,PHL,2020-06-23,630,30682,8,1177,,,0.038361254,,109581085,279.994,ourworldindata.org
22735,PHL,2020-06-24,1143,31825,9,1186,,,0.0372663,,109581085,290.424,ourworldindata.org
22736,PHL,2020-06-25,470,32295,18,1204,,,0.037281313,,109581085,294.713,ourworldindata.org
22737,PHL,2020-06-26,774,33069,8,1212,,,0.03665064,,109581085,301.777,ourworldindata.org
22738,PHL,2020-06-27,1004,34073,12,1224,,,0.035922871,,109581085,310.939,ourworldindata.org
22739,PHL,2020-06-28,730,34803,12,1236,,,0.03551418,,109581085,317.6,ourworldindata.org
22740,PHL,2020-06-29,652,35455,8,1244,,,0.03508673,,109581085,323.55,ourworldindata.org
22741,PHL,2020-06-30,983,36438,11,1255,,,0.034442066,,109581085,332.521,ourworldindata.org
22742,PHL,2020-07-01,1076,37514,11,1266,,,0.033747401,,109581085,342.34,ourworldindata.org
22743,PHL,2020-07-02,997,38511,4,1270,,,0.032977591,,109581085,351.438,ourworldindata.org
22744,PHL,2020-07-03,294,38805,4,1274,,,0.032830821,,109581085,354.121,ourworldindata.org
22745,PHL,2020-07-04,1531,40336,6,1280,,,0.031733439,,109581085,368.093,ourworldindata.org
22746,PHL,2020-07-05,1494,41830,10,1290,,,0.030839111,,109581085,381.726,ourworldindata.org
22747,PHL,2020-07-06,0,41830,0,1290,,,0.030839111,,109581085,381.726,ourworldindata.org
22748,PHL,2020-07-07,4503,46333,13,1303,,,0.028122504,,109581085,422.819,ourworldindata.org
22749,PHL,2020-07-08,1540,47873,6,1309,,,0.027343179,,109581085,436.873,ourworldindata.org
22750,PHL,2020-07-09,2486,50359,5,1314,,,0.026092655,,109581085,459.559,ourworldindata.org
22751,PHL,2020-07-10,1395,51754,4,1318,,,0.025466631,,109581085,472.29,ourworldindata.org
22752,PHL,2020-07-11,1160,52914,42,1360,,,0.025702083,,109581085,482.875,ourworldindata.org
22753,PHL,2020-07-12,1308,54222,12,1372,,,0.025303382,,109581085,494.812,ourworldindata.org
22754,PHL,2020-07-13,2037,56259,162,1534,,,0.027266748,,109581085,513.401,ourworldindata.org
22755,PHL,2020-07-14,747,57006,65,1599,,,0.028049679,,109581085,520.218,ourworldindata.org
22756,PHL,2020-07-15,539,57545,4,1603,,,0.02785646,,109581085,525.136,ourworldindata.org
22757,PHL,2020-07-16,1305,58850,11,1614,,,0.027425658,,109581085,537.045,ourworldindata.org
22758,PHL,2020-07-17,2416,61266,29,1643,,,0.026817484,,109581085,559.093,ourworldindata.org
22759,PHL,2020-07-18,1735,63001,17,1660,,,0.026348788,,109581085,574.926,ourworldindata.org
22760,PHL,2020-07-19,2303,65304,113,1773,,,0.027149945,,109581085,595.942,ourworldindata.org
22761,PHL,2020-07-20,2152,67456,58,1831,,,0.02714362,,109581085,615.581,ourworldindata.org
22762,POL,2020-03-04,1,1,0,0,,,0,,37846605,0.026,ourworldindata.org
22763,POL,2020-03-06,,,,,,,0,,37846605,0,ourworldindata.org
22764,POL,2020-03-07,4,5,0,0,,,0,,37846605,0.132,ourworldindata.org
22765,POL,2020-03-08,1,6,0,0,,,0,,37846605,0.159,ourworldindata.org
22766,POL,2020-03-09,5,11,0,0,,,0,,37846605,0.291,ourworldindata.org
22767,POL,2020-03-10,6,17,0,0,,,0,,37846605,0.449,ourworldindata.org
22768,POL,2020-03-11,5,22,0,0,,,0,,37846605,0.581,ourworldindata.org
22769,POL,2020-03-12,9,31,0,0,,,0,,37846605,0.819,ourworldindata.org
22770,POL,2020-03-13,18,49,1,1,,,0.020408163,,37846605,1.295,ourworldindata.org
22771,POL,2020-03-14,19,68,1,2,,,0.029411765,,37846605,1.797,ourworldindata.org
22772,POL,2020-03-15,36,104,1,3,,,0.028846154,,37846605,2.748,ourworldindata.org
22773,POL,2020-03-16,21,125,0,3,,,0.024,,37846605,3.303,ourworldindata.org
22774,POL,2020-03-17,52,177,1,4,,,0.02259887,,37846605,4.677,ourworldindata.org
22775,POL,2020-03-18,61,238,1,5,,,0.021008403,,37846605,6.289,ourworldindata.org
22776,POL,2020-03-19,49,287,0,5,,,0.017421603,,37846605,7.583,ourworldindata.org
22777,POL,2020-03-20,68,355,0,5,,,0.014084507,,37846605,9.38,ourworldindata.org
22778,POL,2020-03-21,70,425,0,5,,,0.011764706,,37846605,11.23,ourworldindata.org
22779,POL,2020-03-22,111,536,0,5,,,0.009328358,,37846605,14.162,ourworldindata.org
22780,POL,2020-03-23,98,634,2,7,,,0.011041009,,37846605,16.752,ourworldindata.org
22781,POL,2020-03-24,115,749,1,8,,,0.010680908,,37846605,19.79,ourworldindata.org
22782,POL,2020-03-25,152,901,2,10,,,0.011098779,,37846605,23.807,ourworldindata.org
22783,POL,2020-03-26,150,1051,4,14,,,0.013320647,,37846605,27.77,ourworldindata.org
22784,POL,2020-03-27,170,1221,2,16,,,0.013104013,,37846605,32.262,ourworldindata.org
22785,POL,2020-03-28,168,1389,0,16,,,0.011519078,,37846605,36.701,ourworldindata.org
22786,POL,2020-03-29,249,1638,2,18,,,0.010989011,,37846605,43.28,ourworldindata.org
22787,POL,2020-03-30,224,1862,4,22,,,0.011815252,,37846605,49.199,ourworldindata.org
22788,POL,2020-03-31,193,2055,9,31,,,0.015085158,,37846605,54.298,ourworldindata.org
22789,POL,2020-04-01,256,2311,2,33,,,0.014279533,,37846605,61.062,ourworldindata.org
22790,POL,2020-04-02,243,2554,10,43,,,0.016836335,,37846605,67.483,ourworldindata.org
22791,POL,2020-04-03,392,2946,14,57,,,0.019348269,,37846605,77.841,ourworldindata.org
22792,POL,2020-04-04,437,3383,14,71,,,0.020987289,,37846605,89.387,ourworldindata.org
22793,POL,2020-04-05,244,3627,8,79,,,0.021781086,,37846605,95.834,ourworldindata.org
22794,POL,2020-04-06,475,4102,15,94,,,0.022915651,,37846605,108.385,ourworldindata.org
22795,POL,2020-04-07,311,4413,13,107,,,0.024246544,,37846605,116.602,ourworldindata.org
22796,POL,2020-04-08,435,4848,22,129,,,0.026608911,,37846605,128.096,ourworldindata.org
22797,POL,2020-04-09,357,5205,30,159,,,0.03054755,,37846605,137.529,ourworldindata.org
22798,POL,2020-04-10,370,5575,15,174,,,0.031210762,,37846605,147.305,ourworldindata.org
22799,POL,2020-04-11,380,5955,7,181,,,0.030394626,,37846605,157.346,ourworldindata.org
22800,POL,2020-04-12,401,6356,27,208,,,0.032724984,,37846605,167.941,ourworldindata.org
22801,POL,2020-04-13,318,6674,24,232,,,0.034761762,,37846605,176.343,ourworldindata.org
22802,POL,2020-04-14,260,6934,13,245,,,0.035333141,,37846605,183.213,ourworldindata.org
22803,POL,2020-04-15,268,7202,18,263,,,0.036517634,,37846605,190.294,ourworldindata.org
22804,POL,2020-04-16,380,7582,23,286,,,0.037720918,,37846605,200.335,ourworldindata.org
22805,POL,2020-04-17,336,7918,28,314,,,0.039656479,,37846605,209.213,ourworldindata.org
22806,POL,2020-04-18,461,8379,18,332,,,0.039622867,,37846605,221.394,ourworldindata.org
22807,POL,2020-04-19,363,8742,15,347,,,0.039693434,,37846605,230.985,ourworldindata.org
22808,POL,2020-04-20,545,9287,13,360,,,0.038763863,,37846605,245.385,ourworldindata.org
22809,POL,2020-04-21,306,9593,20,380,,,0.039612217,,37846605,253.471,ourworldindata.org
22810,POL,2020-04-22,263,9856,21,401,,,0.040685877,,37846605,260.42,ourworldindata.org
22811,POL,2020-04-23,313,10169,25,426,,,0.041892025,,37846605,268.69,ourworldindata.org
22812,POL,2020-04-24,342,10511,28,454,,,0.043192846,,37846605,277.726,ourworldindata.org
22813,POL,2020-04-25,381,10892,40,494,,,0.045354389,,37846605,287.793,ourworldindata.org
22814,POL,2020-04-26,381,11273,30,524,,,0.046482746,,37846605,297.86,ourworldindata.org
22815,POL,2020-04-27,344,11617,11,535,,,0.046053198,,37846605,306.95,ourworldindata.org
22816,POL,2020-04-28,285,11902,27,562,,,0.047218955,,37846605,314.48,ourworldindata.org
22817,POL,2020-04-29,316,12218,34,596,,,0.048780488,,37846605,322.829,ourworldindata.org
22818,POL,2020-04-30,422,12640,28,624,,,0.049367089,,37846605,333.98,ourworldindata.org
22819,POL,2020-05-01,237,12877,20,644,,,0.050011649,,37846605,340.242,ourworldindata.org
22820,POL,2020-05-02,228,13105,7,651,,,0.049675696,,37846605,346.266,ourworldindata.org
22821,POL,2020-05-03,270,13375,13,664,,,0.04964486,,37846605,353.4,ourworldindata.org
22822,POL,2020-05-04,318,13693,14,678,,,0.04951435,,37846605,361.803,ourworldindata.org
22823,POL,2020-05-05,313,14006,20,698,,,0.049835785,,37846605,370.073,ourworldindata.org
22824,POL,2020-05-06,425,14431,18,716,,,0.049615411,,37846605,381.302,ourworldindata.org
22825,POL,2020-05-07,309,14740,17,733,,,0.04972863,,37846605,389.467,ourworldindata.org
22826,POL,2020-05-08,307,15047,22,755,,,0.050176115,,37846605,397.579,ourworldindata.org
22827,POL,2020-05-09,319,15366,21,776,,,0.050501106,,37846605,406.007,ourworldindata.org
22828,POL,2020-05-10,285,15651,9,785,,,0.05015654,,37846605,413.538,ourworldindata.org
22829,POL,2020-05-11,345,15996,15,800,,,0.050012503,,37846605,422.653,ourworldindata.org
22830,POL,2020-05-12,330,16326,11,811,,,0.049675364,,37846605,431.373,ourworldindata.org
22831,POL,2020-05-13,595,16921,28,839,,,0.049583358,,37846605,447.094,ourworldindata.org
22832,POL,2020-05-14,283,17204,22,861,,,0.050046501,,37846605,454.572,ourworldindata.org
22833,POL,2020-05-15,411,17615,22,883,,,0.050127732,,37846605,465.431,ourworldindata.org
22834,POL,2020-05-16,401,18016,24,907,,,0.050344139,,37846605,476.027,ourworldindata.org
22835,POL,2020-05-17,241,18257,8,915,,,0.050117763,,37846605,482.395,ourworldindata.org
22836,POL,2020-05-18,272,18529,10,925,,,0.049921744,,37846605,489.582,ourworldindata.org
22837,POL,2020-05-19,356,18885,11,936,,,0.049563145,,37846605,498.988,ourworldindata.org
22838,POL,2020-05-20,383,19268,12,948,,,0.049200747,,37846605,509.108,ourworldindata.org
22839,POL,2020-05-21,471,19739,14,962,,,0.048736005,,37846605,521.553,ourworldindata.org
22840,POL,2020-05-22,404,20143,10,972,,,0.048254977,,37846605,532.227,ourworldindata.org
22841,POL,2020-05-23,476,20619,10,982,,,0.047625976,,37846605,544.804,ourworldindata.org
22842,POL,2020-05-24,312,20931,11,993,,,0.047441594,,37846605,553.048,ourworldindata.org
22843,POL,2020-05-25,395,21326,3,996,,,0.046703554,,37846605,563.485,ourworldindata.org
22844,POL,2020-05-26,305,21631,11,1007,,,0.046553557,,37846605,571.544,ourworldindata.org
22845,POL,2020-05-27,443,22074,17,1024,,,0.046389417,,37846605,583.249,ourworldindata.org
22846,POL,2020-05-28,399,22473,4,1028,,,0.045743781,,37846605,593.792,ourworldindata.org
22847,POL,2020-05-29,352,22825,10,1038,,,0.045476451,,37846605,603.092,ourworldindata.org
22848,POL,2020-05-30,330,23155,13,1051,,,0.045389765,,37846605,611.812,ourworldindata.org
22849,POL,2020-05-31,416,23571,10,1061,,,0.04501294,,37846605,622.804,ourworldindata.org
22850,POL,2020-06-01,215,23786,3,1064,,,0.044732195,,37846605,628.484,ourworldindata.org
22851,POL,2020-06-02,379,24165,10,1074,,,0.044444444,,37846605,638.498,ourworldindata.org
